cover_image,link_to_book,link_to_book/_text
"[""http://image.bokus.com/images2/9789197848664_small_boner-att-vaxa-med"", ""http://image.bokus.com/images2/9789197848664_small_boner-att-vaxa-med""]",http://www.bokus.com/bok/9789197848664/boner-att-vaxa-med/,Böner att växa med
"[""http://image.bokus.com/images2/9789127133464_small_nar-prinsar-rakar-i-aventyr"", ""http://image.bokus.com/images2/9789127133464_small_nar-prinsar-rakar-i-aventyr""]",http://www.bokus.com/bok/9789127133464/nar-prinsar-rakar-i-aventyr/,När prinsar råkar i äventyr
"[""http://image.bokus.com/images2/9789100133146_small_i-dag-rod-"", ""http://image.bokus.com/images2/9789100133146_small_i-dag-rod-""]",http://www.bokus.com/bok/9789100133146/i-dag-rod-/,I dag röd ...
"[""http://image.bokus.com/images2/9789143501308_small_julia-for-alltid"", ""http://image.bokus.com/images2/9789143501308_small_julia-for-alltid""]",http://www.bokus.com/bok/9789143501308/julia-for-alltid/,Julia för alltid
"[""http://image.bokus.com/images2/9789143501322_small_allis-med-is"", ""http://image.bokus.com/images2/9789143501322_small_allis-med-is""]",http://www.bokus.com/bok/9789143501322/allis-med-is/,Allis med is
"[""http://image.bokus.com/images2/9789152312155_small_svenska-direkt-ak-9-studiebok-svenska-som-andrasprak"", ""http://image.bokus.com/images2/9789152312155_small_svenska-direkt-ak-9-studiebok-svenska-som-andrasprak""]",http://www.bokus.com/bok/9789152312155/svenska-direkt-ak-9-studiebok-svenska-som-andrasprak/,Svenska Direkt åk 9 Studiebok svenska som andraspråk
"[""http://image.bokus.com/images2/9789174771169_small_sagan-om-malin"", ""http://image.bokus.com/images2/9789174771169_small_sagan-om-malin""]",http://www.bokus.com/bok/9789174771169/sagan-om-malin/,Sagan om Malin
"[""http://image.bokus.com/images2/9789198059502_small_elias-hittar-en-ny-bil"", ""http://image.bokus.com/images2/9789198059502_small_elias-hittar-en-ny-bil""]",http://www.bokus.com/bok/9789198059502/elias-hittar-en-ny-bil/,Elias hittar en ny bil
"[""http://image.bokus.com/images2/9789129681062_small_jul-i-stora-skogen"", ""http://image.bokus.com/images2/9789129681062_small_jul-i-stora-skogen""]",http://www.bokus.com/bok/9789129681062/jul-i-stora-skogen/,Jul i Stora Skogen
http://image.bokus.com/images2/9789129682274_small_julpyssla-tillsammans,http://www.bokus.com/bok/9789129682274/julpyssla-tillsammans/,Julpyssla tillsammans
http://image.bokus.com/images2/9789129686128_small_hemma-hos-jultomten,http://www.bokus.com/bok/9789129686128/hemma-hos-jultomten/,Hemma hos jultomten
http://image.bokus.com/images2/9789148000981_small_dromponnyn,http://www.bokus.com/bok/9789148000981/dromponnyn/,Drömponnyn
http://image.bokus.com/images2/9789148000998_small_drommen-om-en-hast,http://www.bokus.com/bok/9789148000998/drommen-om-en-hast/,Drömmen om en häst
http://image.bokus.com/images2/9789163872440_small_den-onda-kraften,http://www.bokus.com/bok/9789163872440/den-onda-kraften/,Den onda kraften
"[""http://image.bokus.com/images2/9789163872457_small_elva-ar-pa-jorden"", ""http://image.bokus.com/images2/9789163872457_small_elva-ar-pa-jorden""]",http://www.bokus.com/bok/9789163872457/elva-ar-pa-jorden/,Elva år på jorden
"[""http://image.bokus.com/images2/9789163872495_small_ebba-och-didrik"", ""http://image.bokus.com/images2/9789163872495_small_ebba-och-didrik""]",http://www.bokus.com/bok/9789163872495/ebba-och-didrik/,Ebba och Didrik
"[""http://image.bokus.com/images2/9789163872846_small_tretton-ynka-veckor"", ""http://image.bokus.com/images2/9789163872846_small_tretton-ynka-veckor""]",http://www.bokus.com/bok/9789163872846/tretton-ynka-veckor/,Tretton ynka veckor
"[""http://image.bokus.com/images2/9789129680935_small_tomten-ar-vaken"", ""http://image.bokus.com/images2/9789129680935_small_tomten-ar-vaken""]",http://www.bokus.com/bok/9789129680935/tomten-ar-vaken/,Tomten är vaken
"[""http://image.bokus.com/images2/9789163873379_small_isohaxan"", ""http://image.bokus.com/images2/9789163873379_small_isohaxan""]",http://www.bokus.com/bok/9789163873379/isohaxan/,Isöhäxan
"[""http://image.bokus.com/images2/9789163873386_small_krigarhjarta"", ""http://image.bokus.com/images2/9789163873386_small_krigarhjarta""]",http://www.bokus.com/bok/9789163873386/krigarhjarta/,Krigarhjärta
"[""http://image.bokus.com/images2/9789163873447_small_habib-tre-ganger-guld"", ""http://image.bokus.com/images2/9789163873447_small_habib-tre-ganger-guld""]",http://www.bokus.com/bok/9789163873447/habib-tre-ganger-guld/,Habib: Tre gånger guld
"[""http://image.bokus.com/images2/9789174015591_small_jultomten-pysselbok-med-klistermarken"", ""http://image.bokus.com/images2/9789174015591_small_jultomten-pysselbok-med-klistermarken""]",http://www.bokus.com/bok/9789174015591/jultomten-pysselbok-med-klistermarken/,Jultomten : pysselbok med klistermärken
"[""http://image.bokus.com/images2/9789177483328_small_stora-sangskafferiet-sanger-for-de-lite-storre"", ""http://image.bokus.com/images2/9789177483328_small_stora-sangskafferiet-sanger-for-de-lite-storre""]",http://www.bokus.com/bok/9789177483328/stora-sangskafferiet-sanger-for-de-lite-storre/,Stora sångskafferiet : sånger för de lite större
"[""http://image.bokus.com/images2/9789186579524_small_dracula"", ""http://image.bokus.com/images2/9789186579524_small_dracula""]",http://www.bokus.com/bok/9789186579524/dracula/,Dracula
"[""http://image.bokus.com/images2/9789186579531_small_brevvanner"", ""http://image.bokus.com/images2/9789186579531_small_brevvanner""]",http://www.bokus.com/bok/9789186579531/brevvanner/,Brevvänner
"[""http://image.bokus.com/images2/9788792764478_small_prinsessornas-mandalas-belle"", ""http://image.bokus.com/images2/9788792764478_small_prinsessornas-mandalas-belle""]",http://www.bokus.com/bok/9788792764478/prinsessornas-mandalas-belle/,Prinsessornas Mandalas : Belle
"[""http://image.bokus.com/images2/9788792764546_small_prinsessornas-mandalas-tornrosa"", ""http://image.bokus.com/images2/9788792764546_small_prinsessornas-mandalas-tornrosa""]",http://www.bokus.com/bok/9788792764546/prinsessornas-mandalas-tornrosa/,Prinsessornas Mandalas : Törnrosa
"[""http://image.bokus.com/images2/9789129685015_small_barnen-i-bullerbyn-alla-vi-barn-i-bullerbyn-mera-om-oss-barn-i-bullerbyn-bara-roligt-i-bullerbyn"", ""http://image.bokus.com/images2/9789129685015_small_barnen-i-bullerbyn-alla-vi-barn-i-bullerbyn-mera-om-oss-barn-i-bullerbyn-bara-roligt-i-bullerbyn""]",http://www.bokus.com/bok/9789129685015/barnen-i-bullerbyn-alla-vi-barn-i-bullerbyn-mera-om-oss-barn-i-bullerbyn-bara-roligt-i-bullerbyn/,Barnen i Bullerbyn. Alla vi barn i Bullerbyn ; Mera om oss barn i Bullerbyn ; Bara roligt i Bullerbyn
"[""http://image.bokus.com/images2/9789174015386_small_star-wars-den-ultimata-guiden-till-hela-sagan"", ""http://image.bokus.com/images2/9789174015386_small_star-wars-den-ultimata-guiden-till-hela-sagan""]",http://www.bokus.com/bok/9789174015386/star-wars-den-ultimata-guiden-till-hela-sagan/,Star Wars : den ultimata guiden till hela sagan
"[""http://image.bokus.com/images2/9789174015638_small_fakta-pyssel-om-hajar-andra-djur-i-havet-med-250-klistermarken"", ""http://image.bokus.com/images2/9789174015638_small_fakta-pyssel-om-hajar-andra-djur-i-havet-med-250-klistermarken""]",http://www.bokus.com/bok/9789174015638/fakta-pyssel-om-hajar-andra-djur-i-havet-med-250-klistermarken/,Fakta & pyssel om hajar & andra djur i havet med 250 klistermärken
"[""http://image.bokus.com/images2/9789174015652_small_fakta-pyssel-om-djur-med-250-klistermarken"", ""http://image.bokus.com/images2/9789174015652_small_fakta-pyssel-om-djur-med-250-klistermarken""]",http://www.bokus.com/bok/9789174015652/fakta-pyssel-om-djur-med-250-klistermarken/,Fakta & pyssel om djur med 250 klistermärken
"[""http://image.bokus.com/images2/9789174015669_small_fakta-pyssel-om-dinosaurier-med-250-klistermarken"", ""http://image.bokus.com/images2/9789174015669_small_fakta-pyssel-om-dinosaurier-med-250-klistermarken""]",http://www.bokus.com/bok/9789174015669/fakta-pyssel-om-dinosaurier-med-250-klistermarken/,Fakta & pyssel om dinosaurier med 250 klistermärken
"[""http://image.bokus.com/images2/9789174015676_small_fakta-pyssel-om-bilar-med-250-klistermarken"", ""http://image.bokus.com/images2/9789174015676_small_fakta-pyssel-om-bilar-med-250-klistermarken""]",http://www.bokus.com/bok/9789174015676/fakta-pyssel-om-bilar-med-250-klistermarken/,Fakta & pyssel om bilar med 250 klistermärken
"[""http://image.bokus.com/images2/9789174015683_small_fakta-pyssel-om-prinsessor-med-250-klistermarken"", ""http://image.bokus.com/images2/9789174015683_small_fakta-pyssel-om-prinsessor-med-250-klistermarken""]",http://www.bokus.com/bok/9789174015683/fakta-pyssel-om-prinsessor-med-250-klistermarken/,Fakta & pyssel om prinsessor med 250 klistermärken
"[""http://image.bokus.com/images2/9789174970104_small_sveriges-regenter-fran-gustav-vasa-till-kronprinsessan-victoria"", ""http://image.bokus.com/images2/9789174970104_small_sveriges-regenter-fran-gustav-vasa-till-kronprinsessan-victoria""]",http://www.bokus.com/bok/9789174970104/sveriges-regenter-fran-gustav-vasa-till-kronprinsessan-victoria/,Sveriges Regenter - från Gustav Vasa till kronprinsessan Victoria
"[""http://image.bokus.com/images2/9789186634315_small_himlen-borjar-har"", ""http://image.bokus.com/images2/9789186634315_small_himlen-borjar-har""]",http://www.bokus.com/bok/9789186634315/himlen-borjar-har/,Himlen börjar här
"[""http://image.bokus.com/images2/9789188012128_small_estrid-ragnvald-ett-aventyr-i-vikingatid"", ""http://image.bokus.com/images2/9789188012128_small_estrid-ragnvald-ett-aventyr-i-vikingatid""]",http://www.bokus.com/bok/9789188012128/estrid-ragnvald-ett-aventyr-i-vikingatid/,Estrid & Ragnvald : ett äventyr i vikingatid
"[""http://image.bokus.com/images2/9781848589117_small_broderna-grimms-mest-alskade-sagor"", ""http://image.bokus.com/images2/9781848589117_small_broderna-grimms-mest-alskade-sagor""]",http://www.bokus.com/bok/9781848589117/broderna-grimms-mest-alskade-sagor/,Bröderna Grimms mest älskade sagor
"[""http://image.bokus.com/images2/9789129682038_small_prinsessor-sju-sagor"", ""http://image.bokus.com/images2/9789129682038_small_prinsessor-sju-sagor""]",http://www.bokus.com/bok/9789129682038/prinsessor-sju-sagor/,Prinsessor : sju sagor
http://image.bokus.com/images2/9789129686234_small_raven-raskar-over-isen,http://www.bokus.com/bok/9789129686234/raven-raskar-over-isen/,Räven raskar över isen
http://image.bokus.com/images2/9789129686241_small_vi-aro-musikanter,http://www.bokus.com/bok/9789129686241/vi-aro-musikanter/,Vi äro musikanter
http://image.bokus.com/images2/9789152305775_small_prio-historia-grundbok-8,http://www.bokus.com/bok/9789152305775/prio-historia-grundbok-8/,PRIO Historia Grundbok 8
http://image.bokus.com/images2/9789152309650_small_zick-zack-lasrummet-ak-5-lararhandledning,http://www.bokus.com/bok/9789152309650/zick-zack-lasrummet-ak-5-lararhandledning/,Zick Zack - Läsrummet åk 5 Lärarhandledning
http://image.bokus.com/images2/9789152316535_small_plockepinn-trana-bokstaver,http://www.bokus.com/bok/9789152316535/plockepinn-trana-bokstaver/,Plockepinn Träna bokstäver
"[""http://image.bokus.com/images2/9789155258603_small_rubinernas-bok"", ""http://image.bokus.com/images2/9789155258603_small_rubinernas-bok""]",http://www.bokus.com/bok/9789155258603/rubinernas-bok/,Rubinernas bok
"[""http://image.bokus.com/images2/9789163869181_small_amanda-och-axel"", ""http://image.bokus.com/images2/9789163869181_small_amanda-och-axel""]",http://www.bokus.com/bok/9789163869181/amanda-och-axel/,Amanda och Axel
"[""http://image.bokus.com/images2/9789163872853_small_fordon-overallt"", ""http://image.bokus.com/images2/9789163872853_small_fordon-overallt""]",http://www.bokus.com/bok/9789163872853/fordon-overallt/,Fordon överallt
"[""http://image.bokus.com/images2/9789163873560_small_amanda-och-axel"", ""http://image.bokus.com/images2/9789163873560_small_amanda-och-axel""]",http://www.bokus.com/bok/9789163873560/amanda-och-axel/,Amanda och Axel
"[""http://image.bokus.com/images2/9789174057386_small_bamses-kokbok"", ""http://image.bokus.com/images2/9789174057386_small_bamses-kokbok""]",http://www.bokus.com/bok/9789174057386/bamses-kokbok/,Bamses kokbok
"[""http://image.bokus.com/images2/9789174770193_small_varfor-ar-himlen-bla-men-solnedgangen-rod"", ""http://image.bokus.com/images2/9789174770193_small_varfor-ar-himlen-bla-men-solnedgangen-rod""]",http://www.bokus.com/bok/9789174770193/varfor-ar-himlen-bla-men-solnedgangen-rod/,"Varför är himlen blå, men solnedgången röd?"
"[""http://image.bokus.com/images2/9789186391133_small_som-om-jag-vore-nagot-mycket-dyrbart"", ""http://image.bokus.com/images2/9789186391133_small_som-om-jag-vore-nagot-mycket-dyrbart""]",http://www.bokus.com/bok/9789186391133/som-om-jag-vore-nagot-mycket-dyrbart/,Som om jag vore något mycket dyrbart
"[""http://image.bokus.com/images2/9789187001277_small_ett-par-bloss-pa-en-joint-kan-val-inte-skada"", ""http://image.bokus.com/images2/9789187001277_small_ett-par-bloss-pa-en-joint-kan-val-inte-skada""]",http://www.bokus.com/bok/9789187001277/ett-par-bloss-pa-en-joint-kan-val-inte-skada/,Ett par bloss på en joint kan väl inte skada
"[""http://image.bokus.com/images2/9789187185090_small_eppu"", ""http://image.bokus.com/images2/9789187185090_small_eppu""]",http://www.bokus.com/bok/9789187185090/eppu/,Eppu
"[""http://image.bokus.com/images2/9789187369001_small_kanslor-min-skrack-om-radsla"", ""http://image.bokus.com/images2/9789187369001_small_kanslor-min-skrack-om-radsla""]",http://www.bokus.com/bok/9789187369001/kanslor-min-skrack-om-radsla/,Känslor. Min skräck - om rädsla
"[""http://image.bokus.com/images2/9789187369018_small_kanslor-min-bastis-om-vanskap"", ""http://image.bokus.com/images2/9789187369018_small_kanslor-min-bastis-om-vanskap""]",http://www.bokus.com/bok/9789187369018/kanslor-min-bastis-om-vanskap/,Känslor. Min bästis - om vänskap
"[""http://image.bokus.com/images2/9789187369025_small_kanslor-min-bara-min-om-svartsjuka"", ""http://image.bokus.com/images2/9789187369025_small_kanslor-min-bara-min-om-svartsjuka""]",http://www.bokus.com/bok/9789187369025/kanslor-min-bara-min-om-svartsjuka/,"Känslor. Min, bara min - om svartsjuka"
"[""http://image.bokus.com/images2/9789187369032_small_kanslor-min-forsta-kyss-om-karlek"", ""http://image.bokus.com/images2/9789187369032_small_kanslor-min-forsta-kyss-om-karlek""]",http://www.bokus.com/bok/9789187369032/kanslor-min-forsta-kyss-om-karlek/,Känslor. Min första kyss - om kärlek
"[""http://image.bokus.com/images2/9789197834056_small_skotern"", ""http://image.bokus.com/images2/9789197834056_small_skotern""]",http://www.bokus.com/bok/9789197834056/skotern/,Skotern
"[""http://image.bokus.com/images2/9789197834063_small_bargningsbilen"", ""http://image.bokus.com/images2/9789197834063_small_bargningsbilen""]",http://www.bokus.com/bok/9789197834063/bargningsbilen/,Bärgningsbilen
"[""http://image.bokus.com/images2/9789197899932_small_raggarbilen"", ""http://image.bokus.com/images2/9789197899932_small_raggarbilen""]",http://www.bokus.com/bok/9789197899932/raggarbilen/,Raggarbilen
"[""http://image.bokus.com/images2/9789197899956_small_traktorn"", ""http://image.bokus.com/images2/9789197899956_small_traktorn""]",http://www.bokus.com/bok/9789197899956/traktorn/,Traktorn
"[""http://image.bokus.com/images2/9789152312483_small_sprakvagen-sfi-b-lararhandledning-med-kopieringsunderlag-inkl-cd"", ""http://image.bokus.com/images2/9789152312483_small_sprakvagen-sfi-b-lararhandledning-med-kopieringsunderlag-inkl-cd""]",http://www.bokus.com/bok/9789152312483/sprakvagen-sfi-b-lararhandledning-med-kopieringsunderlag-inkl-cd/,Språkvägen sfi B Lärarhandledning med kopieringsunderlag inkl. cd
"[""http://image.bokus.com/images2/9789127132818_small_mulle-mecks-stora-bok-om-bilar-maskiner-och-flygplan"", ""http://image.bokus.com/images2/9789127132818_small_mulle-mecks-stora-bok-om-bilar-maskiner-och-flygplan""]",http://www.bokus.com/bok/9789127132818/mulle-mecks-stora-bok-om-bilar-maskiner-och-flygplan/,"Mulle Mecks stora bok om bilar, maskiner och flygplan"
"[""http://image.bokus.com/images2/9789129677355_small_spokhuset"", ""http://image.bokus.com/images2/9789129677355_small_spokhuset""]",http://www.bokus.com/bok/9789129677355/spokhuset/,Spökhuset
"[""http://image.bokus.com/images2/9789129679151_small_draktemplets-hemlighet"", ""http://image.bokus.com/images2/9789129679151_small_draktemplets-hemlighet""]",http://www.bokus.com/bok/9789129679151/draktemplets-hemlighet/,Draktemplets hemlighet
"[""http://image.bokus.com/images2/9789129684100_small_dinosaurier-fantastiska-fakta"", ""http://image.bokus.com/images2/9789129684100_small_dinosaurier-fantastiska-fakta""]",http://www.bokus.com/bok/9789129684100/dinosaurier-fantastiska-fakta/,Dinosaurier! - Fantastiska fakta
"[""http://image.bokus.com/images2/9789129684117_small_all-varldens-djurungar"", ""http://image.bokus.com/images2/9789129684117_small_all-varldens-djurungar""]",http://www.bokus.com/bok/9789129684117/all-varldens-djurungar/,All världens djurungar
"[""http://image.bokus.com/images2/9789129686371_small_mumintrollet-hittar-en-van"", ""http://image.bokus.com/images2/9789129686371_small_mumintrollet-hittar-en-van""]",http://www.bokus.com/bok/9789129686371/mumintrollet-hittar-en-van/,Mumintrollet hittar en vän
"[""http://image.bokus.com/images2/9789129687927_small_harry-potter-och-halvblodsprinsen"", ""http://image.bokus.com/images2/9789129687927_small_harry-potter-och-halvblodsprinsen""]",http://www.bokus.com/bok/9789129687927/harry-potter-och-halvblodsprinsen/,Harry Potter och halvblodsprinsen
http://image.bokus.com/images2/9789152313015_small_plockepinn-las-los-5,http://www.bokus.com/bok/9789152313015/plockepinn-las-los-5/,Plockepinn Läs & Lös 5
http://image.bokus.com/images2/9789152313022_small_plockepinn-las-los-6,http://www.bokus.com/bok/9789152313022/plockepinn-las-los-6/,Plockepinn Läs & Lös 6
http://image.bokus.com/images2/9789174015577_small_vik-klipp-klistra-ditt-eget-julpynt-bok-med-instruktioner-100-vackra-papper,http://www.bokus.com/bok/9789174015577/vik-klipp-klistra-ditt-eget-julpynt-bok-med-instruktioner-100-vackra-papper/,"Vik, klipp & klistra ditt eget julpynt : bok med instruktioner & 100 vackra papper"
http://image.bokus.com/images2/9789185387991_small_monster-high-3-den-vilda-vargens-tid,http://www.bokus.com/bok/9789185387991/monster-high-3-den-vilda-vargens-tid/,Monster High 3. Den vilda vargens tid
http://image.bokus.com/images2/9789186579630_small_spelet,http://www.bokus.com/bok/9789186579630/spelet/,Spelet
"[""http://image.bokus.com/images2/9789186749019_small_kaninen-som-sa-garna-ville-somna-en-annorlunda-godnattsaga"", ""http://image.bokus.com/images2/9789186749019_small_kaninen-som-sa-garna-ville-somna-en-annorlunda-godnattsaga""]",http://www.bokus.com/bok/9789186749019/kaninen-som-sa-garna-ville-somna-en-annorlunda-godnattsaga/,Kaninen som så gärna ville somna - en annorlunda godnattsaga
"[""http://image.bokus.com/images2/9789186875077_small_en-sliten-slant"", ""http://image.bokus.com/images2/9789186875077_small_en-sliten-slant""]",http://www.bokus.com/bok/9789186875077/en-sliten-slant/,En sliten slant
"[""http://image.bokus.com/images2/9789174015690_small_min-lilla-lila-pysselvaska"", ""http://image.bokus.com/images2/9789174015690_small_min-lilla-lila-pysselvaska""]",http://www.bokus.com/bok/9789174015690/min-lilla-lila-pysselvaska/,Min lilla lila pysselväska
"[""http://image.bokus.com/images2/9789174015713_small_min-roliga-rosa-ryggsack"", ""http://image.bokus.com/images2/9789174015713_small_min-roliga-rosa-ryggsack""]",http://www.bokus.com/bok/9789174015713/min-roliga-rosa-ryggsack/,Min roliga rosa ryggsäck
"[""http://image.bokus.com/images2/9789174015737_small_galet-glittrigt-pysselvaska-med-klistermarken"", ""http://image.bokus.com/images2/9789174015737_small_galet-glittrigt-pysselvaska-med-klistermarken""]",http://www.bokus.com/bok/9789174015737/galet-glittrigt-pysselvaska-med-klistermarken/,Galet glittrigt! : pysselväska med klistermärken
"[""http://image.bokus.com/images2/9789174015744_small_galet-guldigt-pysselvaska-med-klistermarken"", ""http://image.bokus.com/images2/9789174015744_small_galet-guldigt-pysselvaska-med-klistermarken""]",http://www.bokus.com/bok/9789174015744/galet-guldigt-pysselvaska-med-klistermarken/,Galet guldigt! : pysselväska med klistermärken
"[""http://image.bokus.com/images2/9789174771152_small_pasta-pastej-lagar-omelett"", ""http://image.bokus.com/images2/9789174771152_small_pasta-pastej-lagar-omelett""]",http://www.bokus.com/bok/9789174771152/pasta-pastej-lagar-omelett/,Pasta Pastej lagar omelett
"[""http://image.bokus.com/images2/9789143510928_small_de-stulna-barnen"", ""http://image.bokus.com/images2/9789143510928_small_de-stulna-barnen""]",http://www.bokus.com/bok/9789143510928/de-stulna-barnen/,De stulna barnen
"[""http://image.bokus.com/images2/9789143510935_small_fly-sol-fly"", ""http://image.bokus.com/images2/9789143510935_small_fly-sol-fly""]",http://www.bokus.com/bok/9789143510935/fly-sol-fly/,"Fly Sol, fly!"
"[""http://image.bokus.com/images2/9789143512328_small_magiska-krafter"", ""http://image.bokus.com/images2/9789143512328_small_magiska-krafter""]",http://www.bokus.com/bok/9789143512328/magiska-krafter/,Magiska krafter
"[""http://image.bokus.com/images2/9789163871061_small_liesl-po"", ""http://image.bokus.com/images2/9789163871061_small_liesl-po""]",http://www.bokus.com/bok/9789163871061/liesl-po/,Liesl & Po
"[""http://image.bokus.com/images2/9789163873416_small_habib-friheten-minus-fyra"", ""http://image.bokus.com/images2/9789163873416_small_habib-friheten-minus-fyra""]",http://www.bokus.com/bok/9789163873416/habib-friheten-minus-fyra/,Habib: Friheten minus fyra
"[""http://image.bokus.com/images2/9789163873423_small_habib-paris-tur-och-retur"", ""http://image.bokus.com/images2/9789163873423_small_habib-paris-tur-och-retur""]",http://www.bokus.com/bok/9789163873423/habib-paris-tur-och-retur/,Habib: Paris tur och retur
"[""http://image.bokus.com/images2/9789163873430_small_habib-pa-farligt-vatten"", ""http://image.bokus.com/images2/9789163873430_small_habib-pa-farligt-vatten""]",http://www.bokus.com/bok/9789163873430/habib-pa-farligt-vatten/,Habib: På farligt vatten
"[""http://image.bokus.com/images2/9789163873454_small_habib-anglar-har-och-dar"", ""http://image.bokus.com/images2/9789163873454_small_habib-anglar-har-och-dar""]",http://www.bokus.com/bok/9789163873454/habib-anglar-har-och-dar/,Habib: Änglar här och där
"[""http://image.bokus.com/images2/9789163873614_small_folket-som-forsvann"", ""http://image.bokus.com/images2/9789163873614_small_folket-som-forsvann""]",http://www.bokus.com/bok/9789163873614/folket-som-forsvann/,Folket som försvann
"[""http://image.bokus.com/images2/9789186839284_small_botten-finns-inga-kanslor-eller-karlek"", ""http://image.bokus.com/images2/9789186839284_small_botten-finns-inga-kanslor-eller-karlek""]",http://www.bokus.com/bok/9789186839284/botten-finns-inga-kanslor-eller-karlek/,Botten finns inga känslor eller kärlek
"[""http://image.bokus.com/images2/9789187123108_small_alice-i-underlandet"", ""http://image.bokus.com/images2/9789187123108_small_alice-i-underlandet""]",http://www.bokus.com/bok/9789187123108/alice-i-underlandet/,Alice i Underlandet
"[""http://image.bokus.com/images2/9789187123115_small_kulla-gulla"", ""http://image.bokus.com/images2/9789187123115_small_kulla-gulla""]",http://www.bokus.com/bok/9789187123115/kulla-gulla/,Kulla-Gulla
"[""http://image.bokus.com/images2/9789187123122_small_haxorna"", ""http://image.bokus.com/images2/9789187123122_small_haxorna""]",http://www.bokus.com/bok/9789187123122/haxorna/,Häxorna
"[""http://image.bokus.com/images2/9789197953719_small_filur-lagar-mat"", ""http://image.bokus.com/images2/9789197953719_small_filur-lagar-mat""]",http://www.bokus.com/bok/9789197953719/filur-lagar-mat/,Filur lagar mat
"[""http://image.bokus.com/images2/9789198022209_small_sigge-igelkott-varldens-basta-kompis"", ""http://image.bokus.com/images2/9789198022209_small_sigge-igelkott-varldens-basta-kompis""]",http://www.bokus.com/bok/9789198022209/sigge-igelkott-varldens-basta-kompis/,Sigge Igelkott : världens bästa kompis
"[""http://image.bokus.com/images2/9789170367946_small_det-fattas-en-tarning"", ""http://image.bokus.com/images2/9789170367946_small_det-fattas-en-tarning""]",http://www.bokus.com/bok/9789170367946/det-fattas-en-tarning/,Det fattas en tärning
"[""http://image.bokus.com/images2/9789173486552_small_sulky-och-bebbe-regerar-okej"", ""http://image.bokus.com/images2/9789173486552_small_sulky-och-bebbe-regerar-okej""]",http://www.bokus.com/bok/9789173486552/sulky-och-bebbe-regerar-okej/,Sulky och Bebbe regerar okej
"[""http://image.bokus.com/images2/9789129686531_small_ture-sventon-privatdetektiv"", ""http://image.bokus.com/images2/9789129686531_small_ture-sventon-privatdetektiv""]",http://www.bokus.com/bok/9789129686531/ture-sventon-privatdetektiv/,Ture Sventon privatdetektiv
http://image.bokus.com/images2/9789129686548_small_ture-sventon-i-stockholm,http://www.bokus.com/bok/9789129686548/ture-sventon-i-stockholm/,Ture Sventon i Stockholm
http://image.bokus.com/images2/9789129686555_small_ture-sventon-i-london,http://www.bokus.com/bok/9789129686555/ture-sventon-i-london/,Ture Sventon i London
http://image.bokus.com/images2/9789129686562_small_ture-sventon-i-oknen,http://www.bokus.com/bok/9789129686562/ture-sventon-i-oknen/,Ture Sventon i öknen
http://image.bokus.com/images2/9789143501179_small_jag-julia,http://www.bokus.com/bok/9789143501179/jag-julia/,Jag Julia
http://image.bokus.com/images2/9789150112795_small_gastar-och-gengangare,http://www.bokus.com/bok/9789150112795/gastar-och-gengangare/,Gastar och gengångare
"[""http://image.bokus.com/images2/9789150114577_small_en-hog-med-sno"", ""http://image.bokus.com/images2/9789150114577_small_en-hog-med-sno""]",http://www.bokus.com/bok/9789150114577/en-hog-med-sno/,En hög med snö
"[""http://image.bokus.com/images2/9789150114768_small_kolla"", ""http://image.bokus.com/images2/9789150114768_small_kolla""]",http://www.bokus.com/bok/9789150114768/kolla/,Kolla!
"[""http://image.bokus.com/images2/9789152308486_small_spraklust-genom-sagor"", ""http://image.bokus.com/images2/9789152308486_small_spraklust-genom-sagor""]",http://www.bokus.com/bok/9789152308486/spraklust-genom-sagor/,Språklust genom sagor
"[""http://image.bokus.com/images2/9789163873256_small_sista-chansen"", ""http://image.bokus.com/images2/9789163873256_small_sista-chansen""]",http://www.bokus.com/bok/9789163873256/sista-chansen/,Sista chansen
"[""http://image.bokus.com/images2/9789163875045_small_inga-livstecken"", ""http://image.bokus.com/images2/9789163875045_small_inga-livstecken""]",http://www.bokus.com/bok/9789163875045/inga-livstecken/,Inga livstecken
"[""http://image.bokus.com/images2/9789172995598_small_hur-fel-kan-de-bli"", ""http://image.bokus.com/images2/9789172995598_small_hur-fel-kan-de-bli""]",http://www.bokus.com/bok/9789172995598/hur-fel-kan-de-bli/,Hur fel kan de bli?
"[""http://image.bokus.com/images2/9789186861223_small_en-sjojungfrus-tarar-femte-boken-om-maya-och-havsfolket"", ""http://image.bokus.com/images2/9789186861223_small_en-sjojungfrus-tarar-femte-boken-om-maya-och-havsfolket""]",http://www.bokus.com/bok/9789186861223/en-sjojungfrus-tarar-femte-boken-om-maya-och-havsfolket/,En sjöjungfrus tårar : femte boken om Maya och Havsfolket
"[""http://image.bokus.com/images2/9789186861247_small_falthandboken-en-fauna-over-havsrikets-alla-invanare"", ""http://image.bokus.com/images2/9789186861247_small_falthandboken-en-fauna-over-havsrikets-alla-invanare""]",http://www.bokus.com/bok/9789186861247/falthandboken-en-fauna-over-havsrikets-alla-invanare/,Fälthandboken - en fauna över Havsrikets alla invånare
"[""http://image.bokus.com/images2/9781848589704_small_fashion-modell"", ""http://image.bokus.com/images2/9781848589704_small_fashion-modell""]",http://www.bokus.com/bok/9781848589704/fashion-modell/,Fashion modell
